dataset,hardness_metric,seed,weighting_strategy,mean_similarity,mean_real_score,mean_synth_score,std_real_score,std_synth_score,score_difference,calculated_difference,difference_score
Thoracic,DS,670488,static,0.8620195217006561,0.4784437912427415,0.4057919494875433,0.0002279518959337,0.0016845719504296,0.0726518417551981,0.07265184175519818,0.07265184175519818
Thoracic,DS,670488,self_paced,0.8624628383618639,0.4784437912427415,0.3849519423224437,0.0002279518959337,0.0046706907976541,0.0934918489202977,0.09349184892029783,0.09349184892029783
Thoracic,DS,116740,curriculum,0.8738070470658904,0.4774288642191728,0.4053658778209824,0.0002054730622821,0.0043851689340573,0.0720629863981904,0.07206298639819042,0.07206298639819042
Thoracic,DS,116740,static,0.8697981675965901,0.4774288642191728,0.4163238571142953,0.0002054730622821,0.00269052170982,0.0611050071048774,0.061105007104877485,0.061105007104877485
Thoracic,DS,116740,self_paced,0.8317839571610354,0.4774288642191728,0.3696063999696523,0.0002054730622821,0.0030216135386674,0.1078224642495204,0.10782246424952052,0.10782246424952052
Hypothyroid,F2,116740,self_paced,0.7676434940360742,0.3954090326277897,0.3429217110923042,4.9205967656114654e-05,0.0003133518664646,0.0524873215354855,0.05248732153548552,0.05248732153548552
Thoracic,DS,26226,curriculum,0.8598857015508098,0.4786667857336502,0.4088008592841759,0.000346644312824,0.0009969367806858,0.0698659264494742,0.06986592644947426,0.06986592644947426
Thoracic,DS,26226,static,0.8663129528008905,0.4786667857336502,0.4054793796651166,0.000346644312824,0.0003831606704735,0.0731874060685335,0.07318740606853358,0.07318740606853358
Thoracic,DS,26226,self_paced,0.8656565384136446,0.4786667857336502,0.3953284558408435,0.000346644312824,0.0031257593750178,0.0833383298928067,0.0833383298928067,0.0833383298928067
Thoracic,DCP,670488,curriculum,0.8770992911382032,0.4784437912427415,0.3872395120890851,0.0002279518959337,0.0032612053791221,0.0912042791536564,0.09120427915365642,0.09120427915365642
Thoracic,DCP,670488,static,0.8759770674927406,0.4784437912427415,0.3864373725750296,0.0002279518959337,0.0019790551847082,0.0920064186677119,0.09200641866771192,0.09200641866771192
Thoracic,DCP,670488,self_paced,0.8577709191157747,0.4784437912427415,0.4131170796830457,0.0002279518959337,0.0009237984486238,0.0653267115596957,0.06532671155969583,0.06532671155969583
Thoracic,DCP,116740,curriculum,0.8797378576974378,0.4774288642191728,0.3907867022388842,0.0002054730622821,0.0014860393632735,0.0866421619802885,0.08664216198028862,0.08664216198028862
Thoracic,DCP,116740,static,0.875897528887222,0.4774288642191728,0.3867116345165606,0.0002054730622821,0.0006275040015031,0.0907172297026121,0.0907172297026122,0.0907172297026122
Hypothyroid,F2,26226,curriculum,0.8333694756304927,0.4005047104643521,0.3341079365448414,4.43529367957642e-05,0.0011203391570212,0.0663967739195107,0.06639677391951071,0.06639677391951071
Thoracic,DCP,116740,self_paced,0.8702809707407911,0.4774288642191728,0.4123125363753533,0.0002054730622821,0.0033549207348856,0.0651163278438194,0.06511632784381949,0.06511632784381949
Thoracic,DCP,26226,curriculum,0.8608973143093634,0.4786667857336502,0.378617799297726,0.000346644312824,0.0016165198016328,0.1000489864359241,0.10004898643592419,0.10004898643592419
Thoracic,DCP,26226,static,0.8712855996718173,0.4786667857336502,0.3863529131030501,0.000346644312824,0.0008395809331059,0.0923138726306,0.09231387263060009,0.09231387263060009
Thoracic,DCP,26226,self_paced,0.8528732343403143,0.4786667857336502,0.4023723574017952,0.000346644312824,0.0043878748984625,0.0762944283318549,0.07629442833185496,0.07629442833185496
Thoracic,TD_U,670488,curriculum,0.8505965577845825,0.4784437912427415,0.4134745425743132,0.0002279518959337,0.0009453051945028,0.0649692486684282,0.06496924866842829,0.06496924866842829
Thoracic,TD_U,670488,static,0.8447341248112391,0.4784437912427415,0.4053948090533075,0.0002279518959337,0.003332735542714,0.0730489821894339,0.07304898218943401,0.07304898218943401
Thoracic,TD_U,670488,self_paced,0.8680849481722284,0.4784437912427415,0.4081363885881787,0.0002279518959337,0.0021809378953199,0.0703074026545627,0.07030740265456281,0.07030740265456281
Thoracic,TD_U,116740,curriculum,0.8559271191353006,0.4774288642191728,0.4097954169694801,0.0002054730622821,0.0006712240866339,0.0676334472496926,0.06763344724969272,0.06763344724969272
Thoracic,TD_U,116740,static,0.8559187057136003,0.4774288642191728,0.4092942325691347,0.0002054730622821,0.0011990294881819,0.068134631650038,0.06813463165003808,0.06813463165003808
Hypothyroid,F2,26226,static,0.8023590541260369,0.400504710464352,0.3135187363608416,4.435293679571391e-05,0.0002656135288605,0.0869859741035103,0.08698597410351039,0.08698597410351039
Thoracic,TD_U,116740,self_paced,0.8711391358791803,0.4774288642191728,0.392480386408879,0.0002054730622821,0.0023554323816389,0.0849484778102938,0.0849484778102938,0.0849484778102938
Thoracic,TD_U,26226,curriculum,0.8519392997868883,0.4786667857336502,0.4131084494543495,0.000346644312824,0.0011257750805024,0.0655583362793006,0.06555833627930069,0.06555833627930069
Thoracic,TD_U,26226,static,0.8409249097867207,0.4786667857336502,0.3961520951815624,0.000346644312824,0.0038973011680862,0.0825146905520877,0.08251469055208777,0.08251469055208777
Thoracic,TD_U,26226,self_paced,0.8610190784097397,0.4786667857336502,0.4084822677716533,0.000346644312824,0.0006934025177633,0.0701845179619968,0.07018451796199687,0.07018451796199687
Thoracic,CL,670488,curriculum,0.8709302063479264,0.4784437912427415,0.3917163715381746,0.0002279518959337,0.0003913940786192,0.0867274197045668,0.08672741970456688,0.08672741970456688
Thoracic,CL,670488,static,0.8702132975688592,0.4784437912427415,0.3860007965743349,0.0002279518959337,0.0017209856789418,0.0924429946684066,0.09244299466840661,0.09244299466840661
Thoracic,CL,670488,self_paced,0.8244841308664644,0.4784437912427415,0.3630120102574934,0.0002279518959337,0.003018624241266,0.115431780985248,0.11543178098524809,0.11543178098524809
Thoracic,CL,116740,curriculum,0.869417504348667,0.4774288642191728,0.3856748068465502,0.0002054730622821,0.0046442176900159,0.0917540573726225,0.0917540573726226,0.0917540573726226
Hypothyroid,F2,26226,self_paced,0.7625010094536173,0.4005047104643521,0.3473765463673555,4.43529367957642e-05,0.0001482940694464,0.0531281640969966,0.05312816409699661,0.05312816409699661
Thoracic,CL,116740,static,0.8627574165230016,0.4774288642191728,0.382877841297193,0.0002054730622821,0.0009787108337047,0.0945510229219798,0.09455102292197981,0.09455102292197981
Thoracic,CL,116740,self_paced,0.8788239689021694,0.4774288642191728,0.4041411348598175,0.0002054730622821,0.0029279905417703,0.0732877293593552,0.07328772935935529,0.07328772935935529
Thoracic,CL,26226,curriculum,0.8676626270950419,0.4786667857336502,0.392082602396112,0.000346644312824,0.0008816093080995,0.0865841833375382,0.0865841833375382,0.0865841833375382
Thoracic,CL,26226,static,0.8771299910885658,0.4786667857336502,0.3880733694352433,0.000346644312824,0.0008627294841872,0.0905934162984068,0.09059341629840689,0.09059341629840689
Thoracic,CL,26226,self_paced,0.8638948462728454,0.4786667857336502,0.3733807299362233,0.000346644312824,0.0046254525237421,0.1052860557974268,0.10528605579742689,0.10528605579742689
Thoracic,CLD,670488,curriculum,0.8734575107665179,0.4784437912427415,0.3916870176049996,0.0002279518959337,0.0002903223550979,0.0867567736377418,0.08675677363774192,0.08675677363774192
Thoracic,CLD,670488,static,0.8739146340005491,0.4784437912427415,0.3898395488075991,0.0002279518959337,0.0026727472761382,0.0886042424351423,0.08860424243514242,0.08860424243514242
Thoracic,CLD,670488,self_paced,0.8731029761987649,0.4784437912427415,0.377638184438213,0.0002279518959337,0.0023496333417749,0.1008056068045284,0.10080560680452849,0.10080560680452849
Thoracic,CLD,116740,curriculum,0.8845164685670798,0.4774288642191728,0.3917579039305529,0.0002054730622821,0.0011462704689335,0.0856709602886198,0.08567096028861992,0.08567096028861992
Hypothyroid,F3,670488,curriculum,0.8744935205570993,0.3367563883917057,0.3265327538213116,8.640255986253359e-05,0.0008802789851137,0.0102236345703941,0.010223634570394102,0.010223634570394102
Thoracic,CLD,116740,static,0.8434223611416782,0.4774288642191728,0.3737803986511756,0.0002054730622821,0.0016544546588509,0.1036484655679971,0.10364846556799717,0.10364846556799717
Thoracic,CLD,116740,self_paced,0.8652331184623421,0.4774288642191728,0.4043503420428398,0.0002054730622821,0.0020078266670773,0.0730785221763329,0.07307852217633298,0.07307852217633298
Thoracic,CLD,26226,curriculum,0.8622889111848885,0.4786667857336502,0.3835568406054717,0.000346644312824,0.0060037481579989,0.0951099451281785,0.0951099451281785,0.0951099451281785
Thoracic,CLD,26226,static,0.8766944533184037,0.4786667857336502,0.3867062955071997,0.000346644312824,0.0014131158928127,0.0919604902264504,0.09196049022645048,0.09196049022645048
Thoracic,CLD,26226,self_paced,0.832350047504815,0.4786667857336502,0.3706655075403251,0.000346644312824,0.0020651078836551,0.108001278193325,0.10800127819332506,0.10800127819332506
Thoracic,MV,670488,curriculum,0.874643627654513,0.4784437912427415,0.3935218915878058,0.0002279518959337,0.0021866197641086,0.0849218996549356,0.08492189965493568,0.08492189965493568
Thoracic,MV,670488,static,0.8737319466566191,0.4784437912427415,0.3751928392845268,0.0002279518959337,0.0033330440065088,0.1032509519582147,0.10325095195821471,0.10325095195821471
Thoracic,MV,670488,self_paced,0.8576573371548393,0.4784437912427415,0.4182950415011118,0.0002279518959337,0.0006369991418362,0.0601487497416297,0.0601487497416297,0.0601487497416297
Thoracic,MV,116740,curriculum,0.8762492001349652,0.4774288642191728,0.3879313783076401,0.0002054730622821,0.0023372287838316,0.0894974859115327,0.08949748591153273,0.08949748591153273
Hypothyroid,F3,670488,static,0.8456672955086769,0.3367563883917057,0.3208027175283606,8.640255986253359e-05,0.001158949274443,0.015953670863345,0.015953670863345093,0.015953670863345093
Thoracic,MV,116740,static,0.8665449024277333,0.4774288642191728,0.3839160745858527,0.0002054730622821,0.0001625701638284,0.09351278963332,0.0935127896333201,0.0935127896333201
Thoracic,MV,116740,self_paced,0.8645816941016168,0.4774288642191728,0.4179138950703774,0.0002054730622821,0.002595857366494,0.0595149691487953,0.059514969148795394,0.059514969148795394
Thoracic,MV,26226,curriculum,0.8707265454500956,0.4786667857336502,0.389407969089574,0.000346644312824,0.0029142683799739,0.0892588166440761,0.0892588166440762,0.0892588166440762
Thoracic,MV,26226,static,0.8779909995843037,0.4786667857336502,0.3843855554754469,0.000346644312824,0.002043252226802,0.0942812302582032,0.09428123025820329,0.09428123025820329
Thoracic,MV,26226,self_paced,0.8793928363449095,0.4786667857336502,0.398822124485589,0.000346644312824,0.0048327159347544,0.0798446612480611,0.07984466124806117,0.07984466124806117
Thoracic,CB,670488,curriculum,0.8777928672323749,0.4784437912427415,0.3896040048792437,0.0002279518959337,0.001606987135668,0.0888397863634978,0.08883978636349782,0.08883978636349782
Thoracic,CB,670488,static,0.8778830097375508,0.4784437912427415,0.3910120866565112,0.0002279518959337,0.001063458542222,0.0874317045862302,0.08743170458623029,0.08743170458623029
Thoracic,CB,670488,self_paced,0.8432223930782482,0.4784437912427415,0.3938837580114036,0.0002279518959337,0.0029739751093665,0.0845600332313378,0.08456003323133793,0.08456003323133793
Thoracic,CB,116740,curriculum,0.8778819644925026,0.4774288642191728,0.390543162820084,0.0002054730622821,0.0012283046253202,0.0868857013990888,0.0868857013990888,0.0868857013990888
Hypothyroid,F3,670488,self_paced,0.8290526452610368,0.3367563883917057,0.3006507148395792,8.640255986253359e-05,0.0045117795468151,0.0361056735521265,0.03610567355212646,0.03610567355212646
Thoracic,CB,116740,static,0.8777002026953075,0.4774288642191728,0.3903366930081394,0.0002054730622821,0.0005362789367273,0.0870921712110334,0.08709217121103341,0.08709217121103341
Thoracic,CB,116740,self_paced,0.8692695913822829,0.4774288642191728,0.4110044749665073,0.0002054730622821,0.0011262399933301,0.0664243892526654,0.06642438925266547,0.06642438925266547
Thoracic,CB,26226,curriculum,0.8744684648396579,0.4786667857336502,0.3834426304485663,0.000346644312824,0.0013127898111705,0.0952241552850838,0.09522415528508388,0.09522415528508388
Thoracic,CB,26226,static,0.8619023407813018,0.4786667857336502,0.3764648467495284,0.000346644312824,0.0008312018377101,0.1022019389841217,0.10220193898412178,0.10220193898412178
Thoracic,CB,26226,self_paced,0.8756762677663126,0.4786667857336502,0.4047562558631936,0.000346644312824,0.0022656679989474,0.0739105298704565,0.0739105298704566,0.0739105298704566
Thoracic,N1,670488,curriculum,0.8725470763856825,0.4784437912427415,0.3978796640460067,0.0002279518959337,0.0003040972786386,0.0805641271967347,0.08056412719673478,0.08056412719673478
Thoracic,N1,670488,static,0.8764473720204525,0.4784437912427415,0.3937325868636769,0.0002279518959337,0.0008449275906173,0.0847112043790646,0.0847112043790646,0.0847112043790646
Thoracic,N1,670488,self_paced,0.8677003502901013,0.4784437912427415,0.4019336541368596,0.0002279518959337,0.0054371419529388,0.0765101371058818,0.07651013710588189,0.07651013710588189
Hypothyroid,F3,116740,curriculum,0.7717011607414257,0.3954090326277897,0.338561888259873,4.9205967656114654e-05,0.0009244342108049,0.0568471443679166,0.05684714436791671,0.05684714436791671
Thoracic,N1,116740,curriculum,0.8703146596736585,0.4774288642191728,0.3961012893669574,0.0002054730622821,0.0006221570361075,0.0813275748522154,0.08132757485221542,0.08132757485221542
Thoracic,N1,116740,static,0.8711386185296482,0.4774288642191728,0.3963206441509321,0.0002054730622821,0.0003064144251014,0.0811082200682406,0.0811082200682407,0.0811082200682407
Thoracic,N1,116740,self_paced,0.869931526424713,0.4774288642191728,0.4060570942249484,0.0002054730622821,0.0031024675907262,0.0713717699942244,0.0713717699942244,0.0713717699942244
Thoracic,N1,26226,curriculum,0.8773105834569861,0.4786667857336502,0.3907811941157061,0.000346644312824,0.0010507181938775,0.087885591617944,0.08788559161794407,0.08788559161794407
Thoracic,N1,26226,static,0.8700549104519343,0.4786667857336502,0.3905807674718278,0.000346644312824,0.000567729637556,0.0880860182618223,0.08808601826182239,0.08808601826182239
Thoracic,N1,26226,self_paced,0.8470868518478631,0.4786667857336502,0.3978293187379047,0.000346644312824,0.0017789786272446,0.0808374669957454,0.08083746699574546,0.08083746699574546
Thoracic,N2,670488,curriculum,0.8616661732998452,0.4784437912427415,0.3998908334598141,0.0002279518959337,0.0021507956204877,0.0785529577829273,0.07855295778292742,0.07855295778292742
Thoracic,N2,670488,static,0.8693864363172039,0.4784437912427415,0.3998159229808284,0.0002279518959337,0.0003288692008098,0.078627868261913,0.07862786826191309,0.07862786826191309
Thoracic,N2,670488,self_paced,0.8564509967804045,0.4784437912427415,0.3852244982822145,0.0002279518959337,0.0025558318847375,0.0932192929605269,0.093219292960527,0.093219292960527
Hypothyroid,F3,116740,static,0.822901296744715,0.3954090326277897,0.3212963026894225,4.9205967656114654e-05,0.0045501435374137,0.0741127299383671,0.0741127299383672,0.0741127299383672
Thoracic,N2,116740,curriculum,0.8651002797509012,0.4774288642191728,0.4016943505719044,0.0002054730622821,0.0012376871311844,0.0757345136472683,0.07573451364726841,0.07573451364726841
Thoracic,N2,116740,static,0.8593414337805931,0.4774288642191728,0.3999828237921791,0.0002054730622821,0.0019207291809,0.0774460404269936,0.07744604042699371,0.07744604042699371
Thoracic,N2,116740,self_paced,0.8719730041161355,0.4774288642191728,0.3949974449222032,0.0002054730622821,0.0005238349082087,0.0824314192969696,0.08243141929696962,0.08243141929696962
Thoracic,N2,26226,curriculum,0.8570781754242275,0.4786667857336502,0.3945889950594132,0.000346644312824,0.0021421466680073,0.0840777906742369,0.08407779067423699,0.08407779067423699
Thoracic,N2,26226,static,0.8554787092334611,0.4786667857336502,0.3977921626138754,0.000346644312824,0.0019330643301641,0.0808746231197747,0.08087462311977478,0.08087462311977478
Thoracic,N2,26226,self_paced,0.8677019740325811,0.4786667857336502,0.3952087469984642,0.000346644312824,0.001244186035576,0.0834580387351859,0.08345803873518598,0.08345803873518598
Thoracic,LSC,670488,curriculum,0.8594755911690264,0.4784437912427415,0.4204223098350271,0.0002279518959337,0.0025442259481562,0.0580214814077144,0.058021481407714404,0.058021481407714404
Thoracic,LSC,670488,static,0.8647412937914903,0.4784437912427415,0.4122735654775367,0.0002279518959337,0.0004458781769893,0.0661702257652047,0.06617022576520482,0.06617022576520482
